episode,score,type,average,average100
275,0,train,0,0
276,0,train,0,0
277,0,train,0,0
278,0,train,0,0
279,0,train,0,0
280,0,train,0,0
281,0,train,0,0
282,0,train,0,0
283,0,train,0,0
284,0,train,0,0
285,0,train,0,0
286,0,train,0,0
287,0,train,0,0
288,0,train,0,0
289,0,train,0,0
290,0,train,0,0
291,0,train,0,0
292,0,train,0,0
293,0,train,0,0
294,0,train,0,0
295,0,train,0,0
296,0,train,0,0
297,0,train,0,0
298,0,train,0,0
299,0,test,0,0
300,0,test,0,0
301,0,test,0,0
302,0,test,0,0
303,0,test,0,0
304,0,test,0,0
305,0,test,0,0
306,0,test,0,0
307,0,test,0,0
308,0,test,0,0
309,0,test,0,0
310,0,test,0,0
311,0,test,0,0
312,0,test,0,0
313,0,test,0,0
314,0,test,0,0
315,0,test,0,0
316,0,test,0,0
317,0,test,0,0
318,0,test,0,0
319,0,test,0,0
320,0,test,0,0
321,0,test,0,0
322,0,test,0,0
323,0,test,0,0
324,0,test,0,0
325,0,test,0,0
326,0,test,0,0
327,0,test,0,0
328,0,test,0,0
329,0,test,0,0
330,0,test,0,0
331,0,test,0,0
332,0,test,0,0
333,0,test,0,0
334,0,test,0,0
335,0,test,0,0
336,0,test,0,0
337,0,test,0,0
338,0,test,0,0
339,0,test,0,0
340,0,test,0,0
341,0,test,0,0
342,0,test,0,0
343,0,test,0,0
344,0,test,0,0
345,0,test,0,0
346,0,test,0,0
347,0,test,0,0
348,0,test,0,0
349,0,test,0,0
350,0,test,0,0
351,0,test,0,0
352,0,test,0,0
353,0,test,0,0
354,0,test,0,0
355,0,test,0,0
356,0,test,0,0
357,0,test,0,0
358,0,test,0,0
359,0,test,0,0
360,0,test,0,0
361,0,test,0,0
362,0,test,0,0
363,0,test,0,0
364,0,test,0,0
365,0,test,0,0
366,0,test,0,0
367,0,test,0,0
368,0,test,0,0
369,0,test,0,0
370,0,test,0,0
371,0,test,0,0
372,0,test,0,0
373,0,test,0,0
374,0,test,0,0
375,0,test,0,0
376,0,test,0,0
377,0,test,0,0
378,0,test,0,0
379,0,test,0,0
380,0,test,0,0
381,0,test,0,0
382,0,test,0,0
383,0,test,0,0
384,0,test,0,0
385,0,test,0,0
386,0,test,0,0
387,0,test,0,0
388,1.0,test,0.002570694087403599,0.010101010101010102
389,0,test,0.002564102564102564,0.010101010101010102
390,0,test,0.0025575447570332483,0.010101010101010102
391,0,test,0.002551020408163265,0.010101010101010102
392,0,test,0.002544529262086514,0.010101010101010102
393,0,test,0.0025380710659898475,0.010101010101010102
394,0,test,0.002531645569620253,0.010101010101010102
395,0,test,0.0025252525252525255,0.010101010101010102
396,0,test,0.0025188916876574307,0.010101010101010102
397,0,test,0.002512562814070352,0.010101010101010102
398,0,test,0.002506265664160401,0.010101010101010102
399,0,train,0.0025,0.010101010101010102
400,0,train,0.0024937655860349127,0.010101010101010102
401,0,train,0.0024875621890547263,0.010101010101010102
402,0,train,0.0024813895781637717,0.010101010101010102
403,0,train,0.0024752475247524753,0.010101010101010102
404,0,train,0.0024691358024691358,0.010101010101010102
405,0,train,0.0024630541871921183,0.010101010101010102
406,0,train,0.002457002457002457,0.010101010101010102
407,0,train,0.0024509803921568627,0.010101010101010102
408,0,train,0.0024449877750611247,0.010101010101010102
409,0,train,0.0024390243902439024,0.010101010101010102
410,0,train,0.0024330900243309003,0.010101010101010102
411,0,train,0.0024271844660194173,0.010101010101010102
412,0,train,0.002421307506053269,0.010101010101010102
413,0,train,0.0024154589371980675,0.010101010101010102
414,0,train,0.0024096385542168677,0.010101010101010102
415,0,train,0.002403846153846154,0.010101010101010102
416,0,train,0.002398081534772182,0.010101010101010102
417,0,train,0.0023923444976076554,0.010101010101010102
418,0,train,0.002386634844868735,0.010101010101010102
419,0,train,0.002380952380952381,0.010101010101010102
420,0,train,0.0023752969121140144,0.010101010101010102
421,0,train,0.002369668246445498,0.010101010101010102
422,0,train,0.002364066193853428,0.010101010101010102
423,0,train,0.0023584905660377358,0.010101010101010102
424,0,train,0.002352941176470588,0.010101010101010102
425,0,train,0.002347417840375587,0.010101010101010102
426,0,train,0.00234192037470726,0.010101010101010102
427,0,train,0.002336448598130841,0.010101010101010102
428,0,train,0.002331002331002331,0.010101010101010102
429,0,train,0.002325581395348837,0.010101010101010102
430,0,train,0.002320185614849188,0.010101010101010102
431,0,train,0.0023148148148148147,0.010101010101010102
432,0,train,0.0023094688221709007,0.010101010101010102
433,0,train,0.002304147465437788,0.010101010101010102
434,0,train,0.0022988505747126436,0.010101010101010102
435,0,train,0.0022935779816513763,0.010101010101010102
436,0,train,0.002288329519450801,0.010101010101010102
437,0,train,0.00228310502283105,0.010101010101010102
438,0,train,0.002277904328018223,0.010101010101010102
439,0,train,0.0022727272727272726,0.010101010101010102
440,0,train,0.0022675736961451248,0.010101010101010102
441,0,train,0.0022624434389140274,0.010101010101010102
442,0,train,0.002257336343115124,0.010101010101010102
443,0,train,0.0022522522522522522,0.010101010101010102
444,0,train,0.0022471910112359553,0.010101010101010102
445,0,train,0.002242152466367713,0.010101010101010102
446,0,train,0.0022371364653243847,0.010101010101010102
447,0,train,0.002232142857142857,0.010101010101010102
448,0,train,0.0022271714922048997,0.010101010101010102
449,0,train,0.0022222222222222222,0.010101010101010102
450,0,train,0.0022172949002217295,0.010101010101010102
451,0,train,0.0022123893805309734,0.010101010101010102
452,0,train,0.002207505518763797,0.010101010101010102
453,0,train,0.0022026431718061676,0.010101010101010102
454,0,train,0.002197802197802198,0.010101010101010102
455,0,train,0.0021929824561403508,0.010101010101010102
456,0,train,0.002188183807439825,0.010101010101010102
457,0,train,0.002183406113537118,0.010101010101010102
458,0,train,0.002178649237472767,0.010101010101010102
459,0,train,0.002173913043478261,0.010101010101010102
460,0,train,0.0021691973969631237,0.010101010101010102
461,0,train,0.0021645021645021645,0.010101010101010102
462,0,train,0.0021598272138228943,0.010101010101010102
463,0,train,0.0021551724137931034,0.010101010101010102
464,0,train,0.002150537634408602,0.010101010101010102
465,0,train,0.002145922746781116,0.010101010101010102
466,0,train,0.0021413276231263384,0.010101010101010102
467,0,train,0.002136752136752137,0.010101010101010102
468,0,train,0.0021321961620469083,0.010101010101010102
469,0,train,0.002127659574468085,0.010101010101010102
470,0,train,0.0021231422505307855,0.010101010101010102
471,0,train,0.00211864406779661,0.010101010101010102
472,0,train,0.0021141649048625794,0.010101010101010102
473,0,train,0.002109704641350211,0.010101010101010102
474,0,train,0.002105263157894737,0.010101010101010102
475,0,train,0.0021008403361344537,0.010101010101010102
476,0,train,0.0020964360587002098,0.010101010101010102
477,0,train,0.0020920502092050207,0.010101010101010102
478,0,train,0.0020876826722338203,0.010101010101010102
479,0,train,0.0020833333333333333,0.010101010101010102
480,0,train,0.002079002079002079,0.010101010101010102
481,0,train,0.002074688796680498,0.010101010101010102
482,0,train,0.002070393374741201,0.010101010101010102
483,0,train,0.002066115702479339,0.010101010101010102
484,0,train,0.002061855670103093,0.010101010101010102
485,0,train,0.00205761316872428,0.010101010101010102
486,0,train,0.002053388090349076,0.010101010101010102
487,0,train,0.0020491803278688526,0
488,0,train,0.002044989775051125,0
489,0,train,0.0020408163265306124,0
490,0,train,0.002036659877800407,0
491,0,train,0.0020325203252032522,0
492,0,train,0.002028397565922921,0
493,0,train,0.0020242914979757085,0
494,0,train,0.00202020202020202,0
495,0,train,0.0020161290322580645,0
496,0,train,0.002012072434607646,0
497,0,train,0.002008032128514056,0
498,0,train,0.002004008016032064,0
499,0,test,0.002,0
500,0,test,0.001996007984031936,0
501,0,test,0.00199203187250996,0
502,0,test,0.0019880715705765406,0
503,0,test,0.001984126984126984,0
504,0,test,0.0019801980198019802,0
505,0,test,0.001976284584980237,0
506,0,test,0.0019723865877712033,0
507,0,test,0.001968503937007874,0
508,0,test,0.0019646365422396855,0
509,0,test,0.00196078431372549,0
510,0,test,0.0019569471624266144,0
511,0,test,0.001953125,0
512,0,test,0.001949317738791423,0
513,0,test,0.0019455252918287938,0
514,0,test,0.001941747572815534,0
515,0,test,0.001937984496124031,0
516,0,test,0.0019342359767891683,0
517,0,test,0.0019305019305019305,0
518,0,test,0.0019267822736030828,0
519,0,test,0.0019230769230769232,0
520,0,test,0.0019193857965451055,0
521,0,test,0.0019157088122605363,0
522,0,test,0.0019120458891013384,0
523,0,test,0.0019083969465648854,0
524,0,test,0.0019047619047619048,0
525,0,test,0.0019011406844106464,0
526,0,test,0.0018975332068311196,0
527,0,test,0.001893939393939394,0
528,0,test,0.001890359168241966,0
529,0,test,0.0018867924528301887,0
530,0,test,0.0018832391713747645,0
531,0,test,0.0018796992481203006,0
532,0,test,0.001876172607879925,0
533,0,test,0.0018726591760299626,0
534,0,test,0.001869158878504673,0
535,0,test,0.0018656716417910447,0
536,0,test,0.00186219739292365,0
537,0,test,0.0018587360594795538,0
538,0,test,0.0018552875695732839,0
539,0,test,0.001851851851851852,0
540,0,test,0.0018484288354898336,0
541,0,test,0.0018450184501845018,0
542,0,test,0.001841620626151013,0
543,0,test,0.001838235294117647,0
544,0,test,0.001834862385321101,0
545,1.0,test,0.003663003663003663,0.010101010101010102
546,0,test,0.003656307129798903,0.010101010101010102
547,0,test,0.0036496350364963502,0.010101010101010102
548,0,test,0.0036429872495446266,0.010101010101010102
549,0,test,0.0036363636363636364,0.010101010101010102
550,1.0,test,0.0054446460980036296,0.020202020202020204
551,0,test,0.005434782608695652,0.020202020202020204
552,0,test,0.0054249547920434,0.020202020202020204
553,0,test,0.005415162454873646,0.020202020202020204
554,0,test,0.005405405405405406,0.020202020202020204
555,0,test,0.00539568345323741,0.020202020202020204
556,0,test,0.005385996409335727,0.020202020202020204
557,1.0,test,0.007168458781362007,0.030303030303030304
558,1.0,test,0.008944543828264758,0.04040404040404041
559,0,test,0.008928571428571428,0.04040404040404041
560,0,test,0.008912655971479501,0.04040404040404041
561,0,test,0.008896797153024912,0.04040404040404041
562,0,test,0.008880994671403197,0.04040404040404041
563,0,test,0.008865248226950355,0.04040404040404041
564,0,test,0.008849557522123894,0.04040404040404041
565,0,test,0.0088339222614841,0.04040404040404041
566,0,test,0.008818342151675485,0.04040404040404041
567,0,test,0.008802816901408451,0.04040404040404041
568,0,test,0.008787346221441126,0.04040404040404041
569,0,test,0.008771929824561403,0.04040404040404041
570,0,test,0.008756567425569177,0.04040404040404041
571,0,test,0.008741258741258742,0.04040404040404041
572,0,test,0.008726003490401396,0.04040404040404041
573,0,test,0.008710801393728223,0.04040404040404041
574,0,test,0.008695652173913044,0.04040404040404041
575,0,test,0.008680555555555556,0.04040404040404041
576,0,test,0.008665511265164644,0.04040404040404041
577,0,test,0.00865051903114187,0.04040404040404041
578,0,test,0.008635578583765112,0.04040404040404041
579,0,test,0.008620689655172414,0.04040404040404041
580,0,test,0.008605851979345954,0.04040404040404041
581,1.0,test,0.010309278350515464,0.050505050505050504
582,0,test,0.010291595197255575,0.050505050505050504
583,0,test,0.010273972602739725,0.050505050505050504
584,0,test,0.010256410256410256,0.050505050505050504
585,0,test,0.010238907849829351,0.050505050505050504
586,0,test,0.010221465076660987,0.050505050505050504
587,0,test,0.01020408163265306,0.050505050505050504
588,0,test,0.010186757215619695,0.050505050505050504
589,0,test,0.010169491525423728,0.050505050505050504
590,0,test,0.01015228426395939,0.050505050505050504
591,0,test,0.010135135135135136,0.050505050505050504
592,0,test,0.01011804384485666,0.050505050505050504
593,0,test,0.010101010101010102,0.050505050505050504
594,0,test,0.010084033613445379,0.050505050505050504
595,0,test,0.010067114093959731,0.050505050505050504
596,0,test,0.010050251256281407,0.050505050505050504
597,0,test,0.010033444816053512,0.050505050505050504
598,0,test,0.01001669449081803,0.050505050505050504
599,0,train,0.01,0.050505050505050504
600,0,train,0.009983361064891847,0.050505050505050504
601,0,train,0.009966777408637873,0.050505050505050504
602,0,train,0.009950248756218905,0.050505050505050504
603,0,train,0.009933774834437087,0.050505050505050504
604,0,train,0.009917355371900827,0.050505050505050504
605,0,train,0.009900990099009901,0.050505050505050504
606,0,train,0.009884678747940691,0.050505050505050504
607,0,train,0.009868421052631578,0.050505050505050504
608,0,train,0.009852216748768473,0.050505050505050504
609,0,train,0.009836065573770493,0.050505050505050504
610,0,train,0.009819967266775777,0.050505050505050504
611,0,train,0.00980392156862745,0.050505050505050504
612,0,train,0.009787928221859706,0.050505050505050504
613,0,train,0.009771986970684038,0.050505050505050504
614,0,train,0.00975609756097561,0.050505050505050504
615,0,train,0.00974025974025974,0.050505050505050504
616,0,train,0.009724473257698542,0.050505050505050504
617,0,train,0.009708737864077669,0.050505050505050504
618,0,train,0.009693053311793215,0.050505050505050504
619,0,train,0.00967741935483871,0.050505050505050504
620,0,train,0.00966183574879227,0.050505050505050504
621,0,train,0.00964630225080386,0.050505050505050504
622,0,train,0.009630818619582664,0.050505050505050504
623,0,train,0.009615384615384616,0.050505050505050504
624,0,train,0.0096,0.050505050505050504
625,0,train,0.009584664536741214,0.050505050505050504
626,0,train,0.009569377990430622,0.050505050505050504
627,0,train,0.009554140127388535,0.050505050505050504
628,0,train,0.009538950715421303,0.050505050505050504
629,0,train,0.009523809523809525,0.050505050505050504
630,0,train,0.009508716323296355,0.050505050505050504
631,0,train,0.00949367088607595,0.050505050505050504
632,0,train,0.009478672985781991,0.050505050505050504
633,0,train,0.00946372239747634,0.050505050505050504
634,0,train,0.009448818897637795,0.050505050505050504
635,0,train,0.009433962264150943,0.050505050505050504
636,0,train,0.009419152276295133,0.050505050505050504
637,0,train,0.009404388714733543,0.050505050505050504
638,0,train,0.009389671361502348,0.050505050505050504
639,0,train,0.009375,0.050505050505050504
640,0,train,0.0093603744149766,0.050505050505050504
641,0,train,0.009345794392523364,0.050505050505050504
642,0,train,0.00933125972006221,0.050505050505050504
643,0,train,0.009316770186335404,0.050505050505050504
644,0,train,0.009302325581395349,0.04040404040404041
645,0,train,0.009287925696594427,0.04040404040404041
646,0,train,0.00927357032457496,0.04040404040404041
647,0,train,0.009259259259259259,0.04040404040404041
648,0,train,0.009244992295839754,0.04040404040404041
649,0,train,0.009230769230769232,0.030303030303030304
650,0,train,0.009216589861751152,0.030303030303030304
651,0,train,0.009202453987730062,0.030303030303030304
652,0,train,0.009188361408882083,0.030303030303030304
653,0,train,0.009174311926605505,0.030303030303030304
654,0,train,0.00916030534351145,0.030303030303030304
655,0,train,0.009146341463414634,0.030303030303030304
656,0,train,0.0091324200913242,0.020202020202020204
657,0,train,0.00911854103343465,0.010101010101010102
658,0,train,0.009104704097116844,0.010101010101010102
659,0,train,0.00909090909090909,0.010101010101010102
660,0,train,0.009077155824508321,0.010101010101010102
661,0,train,0.00906344410876133,0.010101010101010102
662,0,train,0.00904977375565611,0.010101010101010102
663,0,train,0.009036144578313253,0.010101010101010102
664,0,train,0.009022556390977444,0.010101010101010102
665,0,train,0.009009009009009009,0.010101010101010102
666,0,train,0.008995502248875561,0.010101010101010102
667,0,train,0.008982035928143712,0.010101010101010102
668,0,train,0.008968609865470852,0.010101010101010102
669,0,train,0.008955223880597015,0.010101010101010102
670,0,train,0.00894187779433681,0.010101010101010102
671,0,train,0.008928571428571428,0.010101010101010102
672,0,train,0.008915304606240713,0.010101010101010102
673,0,train,0.008902077151335312,0.010101010101010102
674,0,train,0.008888888888888889,0.010101010101010102
675,0,train,0.008875739644970414,0.010101010101010102
676,0,train,0.008862629246676515,0.010101010101010102
677,0,train,0.008849557522123894,0.010101010101010102
678,0,train,0.008836524300441826,0.010101010101010102
679,0,train,0.008823529411764706,0.010101010101010102
680,0,train,0.00881057268722467,0
681,0,train,0.008797653958944282,0
682,0,train,0.008784773060029283,0
683,0,train,0.008771929824561403,0
684,0,train,0.008759124087591242,0
685,0,train,0.008746355685131196,0
686,0,train,0.008733624454148471,0
687,0,train,0.00872093023255814,0
688,0,train,0.008708272859216255,0
689,0,train,0.008695652173913044,0
690,0,train,0.008683068017366137,0
691,0,train,0.008670520231213872,0
692,0,train,0.008658008658008658,0
693,0,train,0.008645533141210375,0
694,0,train,0.008633093525179856,0
695,0,train,0.008620689655172414,0
696,0,train,0.00860832137733142,0
697,0,train,0.008595988538681949,0
698,0,train,0.008583690987124463,0
699,0,test,0.008571428571428572,0
700,0,test,0.008559201141226819,0
701,0,test,0.008547008547008548,0
702,0,test,0.008534850640113799,0
703,0,test,0.008522727272727272,0
704,0,test,0.00851063829787234,0
705,0,test,0.0084985835694051,0
706,0,test,0.008486562942008486,0
707,0,test,0.00847457627118644,0
708,0,test,0.00846262341325811,0
709,0,test,0.008450704225352112,0
710,0,test,0.008438818565400843,0
711,0,test,0.008426966292134831,0
712,0,test,0.008415147265077139,0
713,0,test,0.008403361344537815,0
714,0,test,0.008391608391608392,0
715,0,test,0.008379888268156424,0
716,0,test,0.008368200836820083,0
717,0,test,0.008356545961002786,0
718,0,test,0.008344923504867872,0
719,0,test,0.008333333333333333,0
720,1.0,test,0.009708737864077669,0.010101010101010102
721,0,test,0.009695290858725761,0.010101010101010102
722,0,test,0.009681881051175657,0.010101010101010102
723,0,test,0.009668508287292817,0.010101010101010102
724,0,test,0.009655172413793104,0.010101010101010102
725,0,test,0.009641873278236915,0.010101010101010102
726,0,test,0.009628610729023384,0.010101010101010102
727,0,test,0.009615384615384616,0.010101010101010102
728,0,test,0.009602194787379973,0.010101010101010102
729,0,test,0.009589041095890411,0.010101010101010102
730,0,test,0.009575923392612859,0.010101010101010102
731,0,test,0.009562841530054645,0.010101010101010102
732,0,test,0.009549795361527967,0.010101010101010102
733,0,test,0.009536784741144414,0.010101010101010102
734,0,test,0.009523809523809525,0.010101010101010102
735,1.0,test,0.010869565217391304,0.020202020202020204
736,0,test,0.010854816824966078,0.020202020202020204
737,0,test,0.01084010840108401,0.020202020202020204
738,0,test,0.010825439783491205,0.020202020202020204
739,0,test,0.010810810810810811,0.020202020202020204
740,0,test,0.010796221322537112,0.020202020202020204
741,1.0,test,0.012129380053908356,0.030303030303030304
742,0,test,0.012113055181695828,0.030303030303030304
743,1.0,test,0.013440860215053764,0.04040404040404041
744,0,test,0.013422818791946308,0.04040404040404041
745,0,test,0.013404825737265416,0.04040404040404041
746,0,test,0.013386880856760375,0.04040404040404041
747,0,test,0.013368983957219251,0.04040404040404041
748,1.0,test,0.014686248331108143,0.050505050505050504
749,0,test,0.014666666666666666,0.050505050505050504
750,0,test,0.014647137150466045,0.050505050505050504
751,0,test,0.014627659574468085,0.050505050505050504
752,0,test,0.014608233731739707,0.050505050505050504
753,0,test,0.014588859416445624,0.050505050505050504
754,0,test,0.01456953642384106,0.050505050505050504
755,0,test,0.01455026455026455,0.050505050505050504
756,0,test,0.01453104359313078,0.050505050505050504
757,0,test,0.014511873350923483,0.050505050505050504
758,0,test,0.014492753623188406,0.050505050505050504
759,0,test,0.014473684210526316,0.050505050505050504
760,0,test,0.01445466491458607,0.050505050505050504
761,0,test,0.014435695538057743,0.050505050505050504
762,0,test,0.014416775884665793,0.050505050505050504
763,0,test,0.014397905759162303,0.050505050505050504
764,1.0,test,0.01568627450980392,0.06060606060606061
765,0,test,0.015665796344647518,0.06060606060606061
766,0,test,0.01564537157757497,0.06060606060606061
767,0,test,0.015625,0.06060606060606061
768,0,test,0.015604681404421327,0.06060606060606061
769,0,test,0.015584415584415584,0.06060606060606061
770,0,test,0.01556420233463035,0.06060606060606061
771,1.0,test,0.01683937823834197,0.0707070707070707
772,0,test,0.016817593790426907,0.0707070707070707
773,1.0,test,0.01808785529715762,0.08080808080808081
774,0,test,0.01806451612903226,0.08080808080808081
775,0,test,0.01804123711340206,0.08080808080808081
776,0,test,0.018018018018018018,0.08080808080808081
777,1.0,test,0.019280205655526992,0.09090909090909091
778,0,test,0.019255455712451863,0.09090909090909091
779,0,test,0.019230769230769232,0.09090909090909091
780,0,test,0.019206145966709345,0.09090909090909091
781,1.0,test,0.020460358056265986,0.10101010101010101
782,0,test,0.020434227330779056,0.10101010101010101
783,0,test,0.02040816326530612,0.10101010101010101
784,0,test,0.02038216560509554,0.10101010101010101
785,0,test,0.020356234096692113,0.10101010101010101
786,0,test,0.020330368487928845,0.10101010101010101
787,0,test,0.02030456852791878,0.10101010101010101
788,0,test,0.020278833967046894,0.10101010101010101
789,0,test,0.020253164556962026,0.10101010101010101
790,0,test,0.020227560050568902,0.10101010101010101
791,0,test,0.020202020202020204,0.10101010101010101
792,0,test,0.0201765447667087,0.10101010101010101
793,1.0,test,0.021410579345088162,0.1111111111111111
794,0,test,0.021383647798742137,0.1111111111111111
795,0,test,0.02135678391959799,0.1111111111111111
796,0,test,0.02132998745294856,0.1111111111111111
797,0,test,0.021303258145363407,0.1111111111111111
798,0,test,0.02127659574468085,0.1111111111111111
799,0,train,0.02125,0.1111111111111111
800,0,train,0.02122347066167291,0.1111111111111111
801,0,train,0.02119700748129676,0.1111111111111111
802,0,train,0.021170610211706103,0.1111111111111111
803,0,train,0.021144278606965175,0.1111111111111111
804,0,train,0.02111801242236025,0.1111111111111111
805,0,train,0.02109181141439206,0.1111111111111111
806,0,train,0.021065675340768277,0.1111111111111111
807,0,train,0.02103960396039604,0.1111111111111111
808,0,train,0.021013597033374538,0.1111111111111111
809,0,train,0.020987654320987655,0.1111111111111111
810,1.0,train,0.02219482120838471,0.12121212121212122
811,0,train,0.022167487684729065,0.12121212121212122
812,0,train,0.02214022140221402,0.12121212121212122
813,0,train,0.022113022113022112,0.12121212121212122
814,0,train,0.022085889570552148,0.12121212121212122
815,0,train,0.022058823529411766,0.12121212121212122
816,1.0,train,0.023255813953488372,0.13131313131313133
817,0,train,0.023227383863080684,0.13131313131313133
818,0,train,0.0231990231990232,0.13131313131313133
819,0,train,0.023170731707317073,0.12121212121212122
820,0,train,0.023142509135200974,0.12121212121212122
821,0,train,0.023114355231143552,0.12121212121212122
822,0,train,0.023086269744835967,0.12121212121212122
823,0,train,0.023058252427184466,0.12121212121212122
824,0,train,0.02303030303030303,0.12121212121212122
825,0,train,0.023002421307506054,0.12121212121212122
826,0,train,0.022974607013301087,0.12121212121212122
827,0,train,0.022946859903381644,0.12121212121212122
828,0,train,0.022919179734620022,0.12121212121212122
829,0,train,0.02289156626506024,0.12121212121212122
830,0,train,0.02286401925391095,0.12121212121212122
831,0,train,0.02283653846153846,0.12121212121212122
832,0,train,0.022809123649459785,0.12121212121212122
